1855302035	육전국밥 약수역점	국밥	37.5542706	127.0106891	다산로 118 1층	24시간 영업	Y
2002103955	국순철	한식	37.5549481	127.0109943	다산로 126 . 1층 103호	영업 중	Y
1602382021	냉면스쿨&신우촌갈비국밥	한식	37.5644271	127.0210909	퇴계로88길 23-5 1층	영업 중	N
331485114	형제정육식당	정육식당	37.5631721	127.0191320	다산로40길 56 1층 형제정육식당	영업 중	Y
1421995217	장충순대국	순대,순댓국	37.5609560	127.0113838	청구로 99	영업 중	N
1643360314	은계옥	국밥	37.5559565	127.0107800	동호로12길 13 2층	영업 중	Y
20938400	원조순대국	순대,순댓국	37.5624982	127.0161805	다산로36길 18	영업 중	N
47694346	비사벌전주콩나물국밥	국밥	37.5565662	127.0118810	다산로 146 서광빌딩	영업 중	N
2060097703	육대장 신당점	국밥	37.5649451	127.0240183	왕십리로 415	영업 중	N
38275724	소문난 순대집	순대,순댓국	37.5643784	127.0198139	퇴계로86길 27		N
2056282074	밀당 약수점	한식	37.5564142	127.0117900	다산로 144 1층	영업 중	N
38275314	마포갈비	육류,고기요리	37.5647400	127.0211509	퇴계로88길 17		N
38521957	신당소머리국밥	국밥	37.5648089	127.0209845	퇴계로88길 20 1층 신당소머리국밥	영업 중	Y
1856509553	계경순대국 청구점	순대,순댓국	37.5604546	127.0194585	다산로36나길 5 1층	영업 중	N
38491333	진사갈비	육류,고기요리	37.5606348	127.0137862	다산로 191	영업 중	N
2065927875	방치옥	한식	37.5618195	127.0144120	다산로 207 1층	영업 중	Y
1517827921	순대국 순대국뚝배기 청구역	순대,순댓국	37.5603763	127.0130791	청구로 83 1층 순대국뚝배기	영업 중	N
1309327781	근돼국밥 약수점	한식	37.5556178	127.0128738	다산로14길 28 1층		N
18085955	산수갑산	순대,순댓국	37.5653833	126.9953138	을지로20길 24	영업 중	N
1414693656	팔팔너구리해장 신당본점	한식	37.5659157	127.0183705	퇴계로 421 1층 2호	영업 중	Y
1558746318	진심	국밥	37.5626242	126.9942012	충무로2길 9 1층 107호	영업 중	N
1228283944	하동진	국밥	37.5657443	127.0160276	다산로 253-1 1층	24시간 영업	N
1209701527	하동진	국밥	37.5598989	127.0332042	행당로17길 17	영업 중	N
2093325170	장인국밥	국밥	37.5647910	127.0031387	마른내로 135 1층 (동대문역사문화공원역 6번출구)	영업 중	Y
2018114647	보승회관 이화사거리점	국밥	37.5759527	127.0024636	율곡로 212-1 1층	영업 중	N
2075452469	신금호 돼지국밥	국밥	37.5545474	127.0207333	행당로 6 1층 102호	영업 중	N
2035443773	참이맛감자탕 신설동점	감자탕	37.5722172	127.0238836	난계로26길 7 1층 참이맛감자탕	영업 중	Y
35044783	등마루	오리요리	37.5652581	127.0184348	퇴계로80길 5-7 1층	영업 중	N
31055314	평화식당	한식	37.5693291	127.0131759	마장로1길 28-19	24시간 영업	N
1222267529	수라깐	한식	37.5620171	127.0153246	다산로34길 5	영업 중	Y
1331888651	미미온	한식	37.5622393	127.0169689	다산로42나길 46 파라다이스아파트상가 101호	영업 중	N
1182395488	제일평화지하스낵	백반,가정식	37.5685731	127.0113830	마장로 13 지하 104호		N
763214084	삼시세끼집밥	백반,가정식	37.5612868	127.0106956	청구로 105 경진빌딩		N
37761896	119식당	한식	37.5642170	127.0108309	다산로33길 79-4 119식당	영업 중	N
1662143434	엄마백반 신당직영점	백반,가정식	37.5650698	127.0178679	다산로44길 15		N
34582011	양지식당	백반,가정식	37.5739033	127.0069119	율곡로29길 4	영업 종료	N
11619310	전주집	생선구이	37.5702900	127.0063610	종로40가길 5	영업 중	N
13575148	송정식당	한식	37.5702732	127.0058750	종로40가길 13	영업 중	N
19414197	삼미정	한식	37.5670040	126.9955094	을지로 157 대림상가 가열 355호	영업 중	N
13575298	강산옥	한식	37.5688665	126.9993298	청계천로 196-1	영업 종료	N
1244251260	잊지마식당	백반,가정식	37.5639589	126.9954730	퇴계로41길 47	24시간 영업	Y
1507074380	광주식당	한식	37.5708433	127.0175429	지봉로2길 15	오늘 휴무	N
1727721533	한상차림밥상 신설동	한식	37.5778721	127.0259560	한빛로 28 1층	영업 중	Y
1593068563	승우네식당	백반,가정식	37.5704887	126.9988221	종로 190-4 지상1층 승우네식당	영업 종료	N
1805905826	만나식당	백반,가정식	37.5607236	127.0323846	왕십리로21길 20	영업 중	Y
1081819007	성원식당 별관	육류,고기요리	37.5650582	126.9953664	을지로20길 32	영업 중	N
1172707530	도원 신설동점	육류,고기요리	37.5771894	127.0258394	왕산로3길 12-1 1층	영업 중	Y
1279278264	저저	한식	37.5631923	126.9955378	퇴계로41길 31 1층 101호	영업 중	N
30927007	영미식당	한식	37.5660163	127.0190568	퇴계로83길 10-14	영업 중	N
13154985	맹산식당	한식	37.5611770	127.0050099	동호로30길 37	영업 종료	N
33510647	평남할머니집	한식	37.5600536	127.0057870	장충단로 170-1	영업 중	Y
32839659	경상도식당	돼지고기구이	37.5686875	127.0054617	서울특별시 중구 을지로6가 1-1	영업 중	N
11710883	곽경찬의 시골밥상	한정식	37.5361321	126.9994535	이태원로 235 시골밥상	영업 중	Y
